Soil_ID,OC,pH,Clay,CEC,T,Ratio,logKow,lnCe,ln_Qe
1,0.058139535,7.2,,2.9,298,0.025,3.36,8.792777379,6.671653127
1,0.058139535,7.2,,2.9,298,0.025,3.36,8.485619962,6.233626104
1,0.058139535,7.2,,2.9,298,0.025,3.36,8.394867353,6.261491684
1,0.058139535,7.2,,2.9,298,0.025,3.36,8.016812826,5.777652323
1,0.058139535,7.2,,2.9,298,0.025,3.36,7.226354454,5.96100534
1,0.058139535,7.2,,2.9,298,0.025,3.36,7.593877845,4.98223582
1,0.058139535,7.2,,2.9,298,0.025,3.36,7.221616663,5.254887809
1,0.058139535,7.2,,2.9,298,0.025,3.36,6.772737067,5.254887809
1,0.058139535,7.2,,2.9,298,0.025,3.36,4.888090941,5.478970866
1,0.058139535,7.2,,2.9,298,0.025,3.36,6.546641928,4.428433007
2,0.122093023,7,10,21.21,294,0.025,4.57,5.446051361,2.879934142
2,0.122093023,7,10,21.21,294,0.025,4.57,5.18006916,2.683450084
2,0.122093023,7,10,21.21,294,0.025,4.57,4.684445214,2.269493558
2,0.122093023,7,10,21.21,294,0.025,4.57,3.904780844,1.602614687
2,0.122093023,7,10,21.21,294,0.025,4.57,3.557682477,1.289039792
2,0.122093023,7,10,21.21,294,0.025,4.57,3.188692868,0.983837225
2,0.122093023,7,10,21.21,294,0.025,4.57,2.906020891,0.772651282
2,0.122093023,7,10,21.21,294,0.025,4.57,2.677879612,0.464991087
2,0.122093023,7,10,21.21,294,0.025,4.57,2.149503841,0.136888252
2,0.122093023,7,10,21.21,294,0.025,4.57,1.411645294,-0.450514777
3,0.168604651,8.14,8.9,,298,0.01,3.36,9.036867549,5.068056044
3,0.168604651,8.14,8.9,,298,0.01,3.36,8.915217351,5.059087623
3,0.168604651,8.14,8.9,,298,0.01,3.36,8.804880264,4.913905574
3,0.168604651,8.14,8.9,,298,0.01,3.36,8.664975062,4.803904645
3,0.168604651,8.14,8.9,,298,0.01,3.36,8.506010902,4.66704579
3,0.168604651,8.14,8.9,,298,0.01,3.36,8.321445912,4.508440099
3,0.168604651,8.14,8.9,,298,0.01,3.36,8.128260664,4.133746349
3,0.168604651,8.14,8.9,,298,0.01,3.36,7.801554973,4.013118238
3,0.168604651,8.14,8.9,,298,0.01,3.36,7.418600903,3.527612682
3,0.168604651,8.14,8.9,,298,0.01,3.36,6.725393721,2.834465501
4,0.179,8.5,,,298,0.2,3.36,8.684621052,3.412542779
4,0.179,8.5,,,298,0.2,3.36,8.646957497,3.067862219
4,0.179,8.5,,,298,0.2,3.36,8.182223825,3.101073789
4,0.179,8.5,,,298,0.2,3.36,7.749667233,2.927132182
4,0.179,8.5,,,298,0.2,3.36,7.305255417,2.557576088
4,0.179,8.5,,,298,0.2,3.36,6.91790361,1.659199034
4,0.179,8.5,,,298,0.2,3.36,6.277395087,0.932911833
4,0.179,8.5,,,318,0.2,3.36,7.419380583,3.9462621
4,0.179,8.5,,,318,0.2,3.36,7.368087289,3.74134144
4,0.179,8.5,,,318,0.2,3.36,6.853087878,3.559584788
4,0.179,8.5,,,318,0.2,3.36,6.638829535,3.26475891
4,0.179,8.5,,,318,0.2,3.36,6.359573869,2.826390119
4,0.179,8.5,,,318,0.2,3.36,6.11853763,2.028792776
4,0.179,8.5,,,318,0.2,3.36,5.68085497,1.296342301
5,0.186046512,7.85,39.05,,303,0.1,5.18,4.24058979,5.017964371
5,0.186046512,7.85,39.05,,303,0.1,5.18,3.935370323,4.605008173
5,0.186046512,7.85,39.05,,303,0.1,5.18,3.807537662,4.266907548
5,0.186046512,7.85,39.05,,303,0.1,5.18,3.615378221,3.720177035
5,0.186046512,7.85,39.05,,303,0.1,5.18,3.114390482,3.007636141
5,0.186046512,7.85,39.05,,303,0.1,5.18,2.558265532,2.552316046
5,0.186046512,7.85,39.05,,303,0.1,5.18,4.245672691,5.289744222
5,0.186046512,7.85,39.05,,303,0.1,5.18,4.110898454,5.010635294
5,0.186046512,7.85,39.05,,303,0.1,5.18,3.885888454,4.60028025
5,0.186046512,7.85,39.05,,303,0.1,5.18,3.727573586,4.251973472
5,0.186046512,7.85,39.05,,303,0.1,5.18,3.189620017,3.712976768
5,0.186046512,7.85,39.05,,303,0.1,5.18,2.950729677,3.088821808
5,0.186046512,7.85,39.05,,303,0.1,5.18,2.304103939,2.460212579
5,0.186046512,7.85,39.05,,303,0.1,5.18,4.083153846,5.282336856
5,0.186046512,7.85,39.05,,303,0.1,5.18,3.847787372,5.000831393
5,0.186046512,7.85,39.05,,303,0.1,5.18,3.808179117,4.592900217
5,0.186046512,7.85,39.05,,303,0.1,5.18,3.61570374,4.241502277
5,0.186046512,7.85,39.05,,303,0.1,5.18,3.012284526,3.676609485
5,0.186046512,7.85,39.05,,303,0.1,5.18,2.768404983,3.019829587
5,0.186046512,7.85,39.05,,303,0.1,5.18,2.04627248,2.326682406
5,0.186046512,7.85,39.05,,303,0.1,5.18,2.950729677,5.289744222
5,0.186046512,7.85,39.05,,303,0.1,5.18,2.876622108,5.005745358
5,0.186046512,7.85,39.05,,303,0.1,5.18,2.787274112,4.62209908
5,0.186046512,7.85,39.05,,303,0.1,5.18,2.739419661,4.262336156
5,0.186046512,7.85,39.05,,303,0.1,5.18,2.55709552,3.730676173
5,0.186046512,7.85,39.05,,303,0.1,5.18,1.875640953,3.088821808
5,0.186046512,7.85,39.05,,303,0.1,5.18,1.333315436,2.252575185
6,0.197674419,5.16,40.82,,298,0.39764758,4.57,6.028643514,-0.139022901
6,0.197674419,5.16,40.82,,298,0.39764758,4.57,5.891978962,-0.334010868
6,0.197674419,5.16,40.82,,298,0.39764758,4.57,5.757849801,-0.345549491
6,0.197674419,5.16,40.82,,298,0.39764758,4.57,5.608472395,-0.465850187
6,0.197674419,5.16,40.82,,298,0.39764758,4.57,5.392249324,-0.913419607
6,0.197674419,5.16,40.82,,298,0.39764758,4.57,5.088344204,-0.939700618
6,0.197674419,5.16,40.82,,298,0.39764758,4.57,4.664010629,-1.176603452
7,0.23255814,5.5,,0.3,298,0.025,3.36,9.599499931,4.765586907
7,0.23255814,5.5,,0.3,298,0.025,3.36,9.239792372,3.206803244
7,0.23255814,5.5,,0.3,298,0.025,3.36,5.777342678,0.832909123
8,0.26744186,8.12,12.7,,298,0.01,3.36,8.975554309,5.353503698
8,0.26744186,8.12,12.7,,298,0.01,3.36,8.832281265,5.366837326
8,0.26744186,8.12,12.7,,298,0.01,3.36,8.726919128,5.224754784
8,0.26744186,8.12,12.7,,298,0.01,3.36,8.605753368,5.031688773
8,0.26744186,8.12,12.7,,298,0.01,3.36,8.456104712,4.871346406
8,0.26744186,8.12,12.7,,298,0.01,3.36,8.26588162,4.706266322
8,0.26744186,8.12,12.7,,298,0.01,3.36,8.024731252,4.539211991
8,0.26744186,8.12,12.7,,298,0.01,3.36,7.739054411,4.261580682
8,0.26744186,8.12,12.7,,298,0.01,3.36,7.300810367,3.933075831
8,0.26744186,8.12,12.7,,298,0.01,3.36,6.632396956,3.34528995
9,0.313953488,7.58,8,9.09,298,0.0111,4.57,5.961778237,4.003690194
9,0.313953488,7.58,8,9.09,298,0.0111,4.57,5.797272818,3.740047741
9,0.313953488,7.58,8,9.09,298,0.0111,4.57,5.458734088,3.490428515
9,0.313953488,7.58,8,9.09,298,0.0111,4.57,5.122772794,3.0301337
9,0.313953488,7.58,8,9.09,298,0.0111,4.57,4.679349584,2.856470206
10,0.342,8.09,40,,298,0.2,3.36,8.700614144,3.399836456
10,0.342,8.09,40,,298,0.2,3.36,8.332885664,3.377795685
10,0.342,8.09,40,,298,0.2,3.36,7.750786909,2.91942342
10,0.342,8.09,40,,298,0.2,3.36,7.307671688,2.531424393
10,0.342,8.09,40,,298,0.2,3.36,6.754720643,1.742971805
10,0.342,8.09,40,,298,0.2,3.36,5.75827066,1.232152015
10,0.342,8.09,40,,298,0.2,3.36,7.948243982,3.572862358
10,0.342,8.09,40,,298,0.2,3.36,7.894653578,3.280140242
10,0.342,8.09,40,,298,0.2,3.36,7.320196001,3.115739501
10,0.342,8.09,40,,298,0.2,3.36,6.853615833,2.731799279
10,0.342,8.09,40,,298,0.2,3.36,6.212205214,2.002330989
10,0.342,8.09,40,,298,0.2,3.36,5.329816034,1.380301439
11,0.348837209,8.1,6.25,,303,0.1,5.18,4.463280532,3.651629198
11,0.348837209,8.1,6.25,,303,0.1,5.18,3.97459021,2.986630982
11,0.348837209,8.1,6.25,,303,0.1,5.18,3.50813066,2.28407483
11,0.348837209,8.1,6.25,,303,0.1,5.18,2.971828849,1.774426789
11,0.348837209,8.1,6.25,,303,0.1,5.18,4.780616496,4.252632387
11,0.348837209,8.1,6.25,,303,0.1,5.18,4.720613598,4.599156138
11,0.348837209,8.1,6.25,,303,0.1,5.18,4.540418309,4.241336824
11,0.348837209,8.1,6.25,,303,0.1,5.18,4.156115194,3.687538556
11,0.348837209,8.1,6.25,,303,0.1,5.18,3.813280542,3.014028865
11,0.348837209,8.1,6.25,,303,0.1,5.18,3.246401494,2.374338152
11,0.348837209,8.1,6.25,,303,0.1,5.18,2.714939747,1.573520537
11,0.348837209,8.1,6.25,,303,0.1,5.18,4.528519137,4.591303486
11,0.348837209,8.1,6.25,,303,0.1,5.18,4.283903753,4.235389739
11,0.348837209,8.1,6.25,,303,0.1,5.18,4.100606581,3.687360802
11,0.348837209,8.1,6.25,,303,0.1,5.18,3.515611787,2.95696026
11,0.348837209,8.1,6.25,,303,0.1,5.18,3.090478658,2.302475087
11,0.348837209,8.1,6.25,,303,0.1,5.18,2.500525702,1.406170515
11,0.348837209,8.1,6.25,,303,0.1,5.18,4.315602337,4.59838522
11,0.348837209,8.1,6.25,,303,0.1,5.18,3.775648718,4.250427659
11,0.348837209,8.1,6.25,,303,0.1,5.18,3.275033071,3.694824249
11,0.348837209,8.1,6.25,,303,0.1,5.18,2.947303294,3.011384141
11,0.348837209,8.1,6.25,,303,0.1,5.18,2.408574411,2.33653231
11,0.348837209,8.1,6.25,,303,0.1,5.18,2.255147514,1.57115436
12,0.359302326,7.31,14.9,9.36,298,0.02,4.57,6.40075566,2.999290934
12,0.359302326,7.31,14.9,9.36,298,0.02,4.57,6.187647917,2.75219467
12,0.359302326,7.31,14.9,9.36,298,0.02,4.57,6.025624399,2.665177494
12,0.359302326,7.31,14.9,9.36,298,0.02,4.57,5.720967299,2.288232587
12,0.359302326,7.31,14.9,9.36,298,0.02,4.57,4.863680881,1.27057482
12,0.359302326,7.31,14.9,9.36,298,0.02,4.57,4.077537444,0.702602339
12,0.359302326,7.31,14.9,9.36,298,0.02,4.57,3.321432413,0.171934464
13,0.36627907,7.66,6,8.84,298,0.0111,4.57,5.868166331,4.056988776
13,0.36627907,7.66,6,8.84,298,0.0111,4.57,5.682558838,3.815512105
13,0.36627907,7.66,6,8.84,298,0.0111,4.57,5.386786015,3.532225644
13,0.36627907,7.66,6,8.84,298,0.0111,4.57,5.006627273,3.117949906
13,0.36627907,7.66,6,8.84,298,0.0111,4.57,4.707726774,2.844909384
14,0.391,7.81,23,,298,0.2,3.36,7.761744985,3.642654871
14,0.391,7.81,23,,298,0.2,3.36,7.526232791,3.414712309
14,0.391,7.81,23,,298,0.2,3.36,6.619806504,3.261291429
14,0.391,7.81,23,,298,0.2,3.36,6.299316826,2.818905592
14,0.391,7.81,23,,298,0.2,3.36,5.944110851,2.054316023
14,0.391,7.81,23,,298,0.2,3.36,5.837730447,1.198940162
14,0.391,7.81,23,,318,0.2,3.36,7.776618917,3.875246982
14,0.391,7.81,23,,318,0.2,3.36,7.555486596,3.690737726
14,0.391,7.81,23,,318,0.2,3.36,6.959493474,3.544333336
14,0.391,7.81,23,,318,0.2,3.36,6.758442876,3.25923051
14,0.391,7.81,23,,318,0.2,3.36,6.355934035,2.858468209
14,0.391,7.81,23,,318,0.2,3.36,5.525054453,2.2062614
14,0.391,7.81,23,,318,0.2,3.36,5.25801607,1.36965672
15,0.413372093,8.07,15.3,9.89,298,0.02,4.57,6.287114789,3.142387792
15,0.413372093,8.07,15.3,9.89,298,0.02,4.57,6.005860427,2.987382511
15,0.413372093,8.07,15.3,9.89,298,0.02,4.57,5.443283137,2.596775937
15,0.413372093,8.07,15.3,9.89,298,0.02,4.57,4.551769409,1.676049284
15,0.413372093,8.07,15.3,9.89,298,0.02,4.57,3.756538103,1.047459335
15,0.413372093,8.07,15.3,9.89,298,0.02,4.57,3.091042453,0.434311683
16,0.43,7,10,21.21,298,0.1905,3.36,5.810936781,0.285554811
16,0.43,7,10,21.21,298,0.1905,3.36,5.426222335,-0.034902052
16,0.43,7,10,21.21,298,0.1905,3.36,5.098244992,-0.330033013
16,0.43,7,10,21.21,298,0.1905,3.36,4.898670052,-0.491676805
16,0.43,7,10,21.21,298,0.1905,3.36,4.59615265,-0.809007067
16,0.43,7,10,21.21,298,0.1905,3.36,4.160341395,-1.133514341
16,0.43,7,10,21.21,298,0.1905,3.36,3.508352286,-1.860466667
17,0.459302326,8,8.4,4.8,293,0.02,4.18,5.186502511,3.472728444
17,0.459302326,8,8.4,4.8,293,0.02,4.18,4.916993827,3.311164023
17,0.459302326,8,8.4,4.8,293,0.02,4.18,4.52572535,3.065193664
17,0.459302326,8,8.4,4.8,293,0.02,4.18,4.059995462,2.675924545
17,0.459302326,8,8.4,4.8,293,0.02,4.18,3.278167455,2.014434447
17,0.459302326,8,8.4,4.8,293,0.02,4.18,2.690756659,1.544354101
17,0.459302326,8,8.4,4.8,293,0.02,5.22,6.483224317,2.861421858
17,0.459302326,8,8.4,4.8,293,0.02,5.22,6.265554318,2.662430033
17,0.459302326,8,8.4,4.8,293,0.02,5.22,6.01941052,2.463636315
17,0.459302326,8,8.4,4.8,293,0.02,5.22,5.544734768,2.099228336
17,0.459302326,8,8.4,4.8,293,0.02,5.22,4.851587588,1.423363627
17,0.459302326,8,8.4,4.8,293,0.02,5.22,4.148910475,0.828028274
18,0.465,8.41,,,298,0.2,3.36,8.235493191,3.715606581
18,0.465,8.41,,,298,0.2,3.36,8.102525873,3.16078898
18,0.465,8.41,,,298,0.2,3.36,7.506701664,3.044198576
18,0.465,8.41,,,298,0.2,3.36,6.738152495,2.760098544
18,0.465,8.41,,,298,0.2,3.36,6.375365477,1.961586628
18,0.465,8.41,,,298,0.2,3.36,5.731073335,1.284178576
18,0.465,8.41,,,298,0.2,3.36,8.17120381,3.474444746
18,0.465,8.41,,,318,0.2,3.36,7.551502109,3.699255437
18,0.465,8.41,,,318,0.2,3.36,7.087907818,3.52731595
18,0.465,8.41,,,318,0.2,3.36,6.880384082,3.224865849
18,0.465,8.41,,,318,0.2,3.36,6.613786822,2.789156958
18,0.465,8.41,,,318,0.2,3.36,6.047844881,2.07782774
18,0.465,8.41,,,318,0.2,3.36,4.295923936,1.53492986
19,0.494,4.54,36.8,,298,0.02,4.57,6.67645354,5.164895682
19,0.494,4.54,36.8,,298,0.02,4.57,6.579667792,5.055644351
19,0.494,4.54,36.8,,298,0.02,4.57,6.492542819,4.936242871
19,0.494,4.54,36.8,,298,0.02,4.57,6.326686002,4.620825992
19,0.494,4.54,36.8,,298,0.02,4.57,5.865901324,4.208738157
19,0.494,4.54,36.8,,298,0.02,4.57,5.398615088,3.479065419
20,0.494186047,4.83,21,4.74,298,0.0111,4.57,5.206202078,4.287715955
20,0.494186047,4.83,21,4.74,298,0.0111,4.57,4.969118614,4.065602093
20,0.494186047,4.83,21,4.74,298,0.0111,4.57,4.627909673,3.790984677
20,0.494186047,4.83,21,4.74,298,0.0111,4.57,4.105943698,3.417726684
20,0.494186047,4.83,21,4.74,298,0.0111,4.57,3.883623531,3.104586678
20,0.494186047,4.83,21,4.74,298,0.0111,4.57,3.446807893,2.708050201
20,0.494186047,4.83,21,4.74,298,0.0111,4.57,2.844909384,2.014903021
20,0.494186047,4.83,21,4.74,298,0.0111,4.57,2.415913778,1.386294361
21,0.503488372,4.6,33.3,14.2,298,0.08,4.57,5.859595772,4.18880893
21,0.503488372,4.6,33.3,14.2,298,0.08,4.57,5.111827535,3.909443682
21,0.503488372,4.6,33.3,14.2,298,0.08,4.57,4.357177947,3.222301949
21,0.503488372,4.6,33.3,14.2,298,0.08,4.57,3.991937089,2.435042159
21,0.503488372,4.6,33.3,14.2,298,0.08,4.57,2.292554959,1.932955166
22,0.53,7.61,11.08,4.92,298,0.1,4.57,5.649326289,4.395682961
22,0.53,7.61,11.08,4.92,298,0.1,4.57,5.642616039,4.40060302
22,0.53,7.61,11.08,4.92,298,0.1,4.57,5.372032404,4.138361448
22,0.53,7.61,11.08,4.92,298,0.1,4.57,5.349485653,4.117409835
22,0.53,7.61,11.08,4.92,298,0.1,4.57,5.11679549,3.854393893
22,0.53,7.61,11.08,4.92,298,0.1,4.57,5.107762005,3.858622229
22,0.53,7.61,11.08,4.92,298,0.1,4.57,4.670021158,3.449987546
22,0.53,7.61,11.08,4.92,298,0.1,4.57,4.696837375,3.430756184
22,0.53,7.61,11.08,4.92,298,0.1,4.57,3.968403339,2.714694744
23,0.55,5.34,17.1,9.7,298,0.018593285,4.57,2.274070581,-1.87687635
23,0.55,5.34,17.1,9.7,298,0.018593285,4.57,2.241451903,-1.772883766
23,0.55,5.34,17.1,9.7,298,0.002726373,4.57,2.687511621,-1.028248649
23,0.55,5.34,17.1,9.7,298,0.002726373,4.57,2.673711561,-0.840479096
23,0.55,5.34,17.1,9.7,298,0.009000481,4.57,3.546060171,-0.401994354
23,0.55,5.34,17.1,9.7,298,0.009000481,4.57,3.481466824,-0.094334617
23,0.55,5.34,17.1,9.7,298,0.011332275,4.57,4.415505803,0.238795956
23,0.55,5.34,17.1,9.7,298,0.011332275,4.57,4.389333555,0.377267191
23,0.55,5.34,17.1,9.7,298,0.009619915,4.57,6.370454751,2.345245579
23,0.55,5.34,17.1,9.7,298,0.009619915,4.57,6.352928149,2.441576651
23,0.55,5.34,17.1,9.7,298,0.019239798,4.57,6.976942098,2.684922949
23,0.55,5.34,17.1,9.7,298,0.019239798,4.57,6.967423595,2.720290137
23,0.55,5.34,17.1,9.7,298,0.004811002,4.57,5.154366687,1.733675497
23,0.55,5.34,17.1,9.7,298,0.004811002,4.57,5.136737676,1.83903595
24,0.55,7,10.4,11.2,298,0.1,3.36,9.648883648,3.872344107
24,0.55,7,10.4,11.2,298,0.1,3.36,9.5314328,3.76698336
24,0.55,7,10.4,11.2,298,0.1,3.36,9.384042387,3.631181483
24,0.55,7,10.4,11.2,298,0.1,3.36,9.257225866,3.495048922
24,0.55,7,10.4,11.2,298,0.1,3.36,9.082137614,3.385051062
24,0.55,7,10.4,11.2,298,0.1,3.36,8.920148486,3.261437106
24,0.55,7,10.4,11.2,298,0.1,3.36,8.647048837,2.991146776
24,0.55,7,10.4,11.2,298,0.1,3.36,8.016489501,2.396439668
24,0.55,7,10.4,11.2,298,0.1,3.36,7.229077619,1.703292488
24,0.55,7,10.4,11.2,298,0.1,3.36,6.650899813,1.415610415
24,0.55,7,10.4,11.2,298,0.01818,4.57,6.322141452,2.901042401
24,0.55,7,10.4,11.2,298,0.01818,4.57,6.216162889,2.785295153
24,0.55,7,10.4,11.2,298,0.01818,4.57,6.086524696,2.711909411
24,0.55,7,10.4,11.2,298,0.01818,4.57,5.892996888,2.570541385
24,0.55,7,10.4,11.2,298,0.01818,4.57,5.759160416,2.451728974
24,0.55,7,10.4,11.2,298,0.01818,4.57,5.541898638,2.357745401
24,0.55,7,10.4,11.2,298,0.01818,4.57,5.287691107,2.086044693
24,0.55,7,10.4,11.2,298,0.01818,4.57,4.980258557,1.853058373
24,0.55,7,10.4,11.2,298,0.01818,4.57,4.394597292,1.549178224
24,0.55,7,10.4,11.2,298,0.01818,4.57,3.432696049,0.831821575
24,0.55,7,10.4,11.2,298,0.0025,5.18,4.555149765,2.256048887
24,0.55,7,10.4,11.2,298,0.0025,5.18,4.454289155,2.189640334
24,0.55,7,10.4,11.2,298,0.0025,5.18,4.319366349,1.985597786
24,0.55,7,10.4,11.2,298,0.0025,5.18,4.160623755,1.86632567
24,0.55,7,10.4,11.2,298,0.0025,5.18,3.931619729,1.654965618
24,0.55,7,10.4,11.2,298,0.0025,5.18,3.765527946,1.573935079
24,0.55,7,10.4,11.2,298,0.0025,5.18,3.587759933,1.412595436
24,0.55,7,10.4,11.2,298,0.0025,5.18,3.184905305,1.125319131
24,0.55,7,10.4,11.2,298,0.0025,5.18,2.784177561,0.815099291
24,0.55,7,10.4,11.2,298,0.0025,5.18,2.418766847,0.495915011
25,0.56,7.3,20.3,22.8,293,0.02,4.57,5.776567428,2.798424674
25,0.56,7.3,20.3,22.8,293,0.02,4.57,5.241155062,2.087577489
25,0.56,7.3,20.3,22.8,293,0.02,4.57,2.894392663,-0.065976274
26,0.581,3.55,53,,298,0.2,3.36,7.916625192,3.850234832
26,0.581,3.55,53,,298,0.2,3.36,7.441261737,3.718899315
26,0.581,3.55,53,,298,0.2,3.36,7.12913728,3.504490762
26,0.581,3.55,53,,298,0.2,3.36,6.883155162,3.172354285
26,0.581,3.55,53,,298,0.2,3.36,6.327400926,2.811340575
26,0.581,3.55,53,,298,0.2,3.36,5.825705079,1.978432655
26,0.581,3.55,53,,298,0.2,3.36,5.442850517,1.285285474
26,0.581,3.55,53,,318,0.2,3.36,7.549609165,3.919562512
26,0.581,3.55,53,,318,0.2,3.36,7.342843912,3.737748187
26,0.581,3.55,53,,318,0.2,3.36,6.923431758,3.543772754
26,0.581,3.55,53,,318,0.2,3.36,6.69034526,3.254764068
26,0.581,3.55,53,,318,0.2,3.36,6.569621663,2.798378294
26,0.581,3.55,53,,318,0.2,3.36,5.488937726,2.181004857
26,0.581,3.55,53,,318,0.2,3.36,5.270432163,1.432796195
27,0.62,,10.1,,298,0.005,5.18,-2.850766503,-1.013569273
27,0.62,,10.1,,298,0.005,5.18,-2.575707014,-1.041828445
27,0.62,,10.1,,298,0.005,5.18,-2.456902453,-1.056263396
27,0.62,,10.1,,298,0.005,5.18,-2.302585093,-0.451821137
27,0.62,,10.1,,298,0.005,5.18,-0.715597309,-0.513467277
27,0.62,,10.1,,298,0.005,5.18,-1.321630848,-0.474308401
27,0.62,,10.1,,298,0.005,5.18,-1.185478222,-0.473959283
27,0.62,,10.1,,298,0.005,5.18,-0.465533635,-0.115620526
27,0.62,,10.1,,298,0.005,5.18,-0.244239515,-0.143244123
27,0.62,,10.1,,298,0.005,5.18,-0.195771605,-0.148811194
27,0.62,,10.1,,298,0.005,5.18,1.353564536,1.072045256
27,0.62,,10.1,,298,0.005,5.18,1.486886024,1.000301348
27,0.62,,10.1,,298,0.005,5.18,1.59334918,0.923009669
27,0.62,,10.1,,298,0.005,5.18,1.65851375,0.839239781
27,0.62,,10.1,,298,0.005,5.18,1.916554898,1.713899148
27,0.62,,10.1,,298,0.005,5.18,1.994659496,1.676781483
27,0.62,,10.1,,298,0.005,5.18,2.045910611,1.638232811
27,0.62,,10.1,,298,0.005,5.18,2.108162614,1.598138352
27,0.62,,10.1,,298,0.005,5.18,2.228098588,2.113951525
27,0.62,,10.1,,298,0.005,5.18,2.710121388,2.05236226
27,0.62,,10.1,,298,0.005,5.18,2.970573427,2.032359735
28,0.622093023,8.24,14,,298,0.01,3.36,8.843023287,5.724835953
28,0.622093023,8.24,14,,298,0.01,3.36,8.693328989,5.715533494
28,0.622093023,8.24,14,,298,0.01,3.36,8.574763743,5.596581377
28,0.622093023,8.24,14,,298,0.01,3.36,8.444213813,5.45550315
28,0.622093023,8.24,14,,298,0.01,3.36,8.275350903,5.333164105
28,0.622093023,8.24,14,,298,0.01,3.36,8.094927745,5.153578259
28,0.622093023,8.24,14,,298,0.01,3.36,7.895510492,4.871346406
28,0.622093023,8.24,14,,298,0.01,3.36,7.553496337,4.706266322
28,0.622093023,8.24,14,,298,0.01,3.36,7.24949931,4.063129055
28,0.622093023,8.24,14,,298,0.01,3.36,6.529710766,3.527612682
29,0.63372093,8.33,19,,298,0.01,3.36,8.74477488,5.917901965
29,0.63372093,8.33,19,,298,0.01,3.36,8.609134065,5.867010403
29,0.63372093,8.33,19,,298,0.01,3.36,8.475600066,5.783279495
29,0.63372093,8.33,19,,298,0.01,3.36,8.330405677,5.662763586
29,0.63372093,8.33,19,,298,0.01,3.36,8.160518247,5.520041511
29,0.63372093,8.33,19,,298,0.01,3.36,7.968631086,5.366837326
29,0.63372093,8.33,19,,298,0.01,3.36,7.786302606,5.085755754
29,0.63372093,8.33,19,,298,0.01,3.36,7.46204261,4.838193571
29,0.63372093,8.33,19,,298,0.01,3.36,7.123431015,4.356890861
29,0.63372093,8.33,19,,298,0.01,3.36,6.445084697,3.716854479
30,0.695,6.76,46.39,,298,0.025,4.57,5.302407491,3.18505427
30,0.695,6.76,46.39,,298,0.025,4.57,5.091339322,3.065817881
30,0.695,6.76,46.39,,298,0.025,4.57,4.627100939,2.785387715
30,0.695,6.76,46.39,,298,0.025,4.57,4.427912586,2.491907089
30,0.695,6.76,46.39,,298,0.025,4.57,4.313862884,2.332570988
30,0.695,6.76,46.39,,298,0.025,4.57,3.563806474,1.821755069
31,0.75,4.82,13.99,,298,0.025389747,4.57,5.790793768,2.861104989
31,0.75,4.82,13.99,,298,0.025389747,4.57,5.662539558,2.783312776
31,0.75,4.82,13.99,,298,0.025389747,4.57,5.527503425,2.506531309
31,0.75,4.82,13.99,,298,0.025389747,4.57,5.298317367,2.529096463
31,0.75,4.82,13.99,,298,0.025389747,4.57,5.050244393,2.295743563
31,0.75,4.82,13.99,,298,0.025389747,4.57,4.772224117,2.010512235
31,0.75,4.82,13.99,,298,0.025389747,4.57,4.317488114,1.652185763
32,0.755813953,8.45,7.7,,298,0.01,3.36,8.796505334,5.834354493
32,0.755813953,8.45,7.7,,298,0.01,3.36,8.652108626,5.791975265
32,0.755813953,8.45,7.7,,298,0.01,3.36,8.517193191,5.701415676
32,0.755813953,8.45,7.7,,298,0.01,3.36,8.386833905,5.553564053
32,0.755813953,8.45,7.7,,298,0.01,3.36,8.227028039,5.424731491
32,0.755813953,8.45,7.7,,298,0.01,3.36,8.012515298,5.298317367
32,0.755813953,8.45,7.7,,298,0.01,3.36,7.824046011,4.993948169
32,0.755813953,8.45,7.7,,298,0.01,3.36,7.493484273,4.792208933
32,0.755813953,8.45,7.7,,298,0.01,3.36,7.222857947,4.156220166
32,0.755813953,8.45,7.7,,298,0.01,3.36,6.50234017,3.527612682
33,0.756976744,5.09,25,12.93,298,0.02,4.57,6.050440752,3.362453088
33,0.756976744,5.09,25,12.93,298,0.02,4.57,5.855358414,3.121664239
33,0.756976744,5.09,25,12.93,298,0.02,4.57,5.642261618,3.045540966
33,0.756976744,5.09,25,12.93,298,0.02,4.57,5.251225759,2.744587831
33,0.756976744,5.09,25,12.93,298,0.02,4.57,4.435567402,1.781406057
33,0.756976744,5.09,25,12.93,298,0.02,4.57,3.610917913,1.127491248
33,0.756976744,5.09,25,12.93,298,0.02,4.57,2.917770732,0.354312155
34,0.761627907,8.2,25.7,14.9,293,0.02,4.18,4.865303379,3.539177902
34,0.761627907,8.2,25.7,14.9,293,0.02,4.18,4.655335081,3.388943543
34,0.761627907,8.2,25.7,14.9,293,0.02,4.18,4.376988577,3.128540883
34,0.761627907,8.2,25.7,14.9,293,0.02,4.18,3.894503959,2.6917922
34,0.761627907,8.2,25.7,14.9,293,0.02,4.18,3.073800156,1.966322397
34,0.761627907,8.2,25.7,14.9,293,0.02,4.18,2.548002647,1.518966154
34,0.761627907,8.2,25.7,14.9,293,0.02,5.22,6.339980749,3.025213626
34,0.761627907,8.2,25.7,14.9,293,0.02,5.22,6.073156797,2.834118182
34,0.761627907,8.2,25.7,14.9,293,0.02,5.22,5.834765488,2.649843026
34,0.761627907,8.2,25.7,14.9,293,0.02,5.22,5.366168403,2.259050255
